GEO_SPATIAL_KEY,NODE_TYPE,NODE_DESC,NODE_TRANSPORT,LONGITUDE,LATITUDE
71061,station,Before Airport Road,BUS,103.895053,1.338993
71069,station,After Airport Road,BUS,103.894914,1.338727
71071,station,Opposite Comfort Driving Centre,BUS,103.8978301,1.3364423
71079,station,Comfort Driving Centre,BUS,103.8982261,1.3355306
71081,station,Eunos Technolink,BUS,103.9006141,1.3337483
71089,station,Opposite Eunos Technolink,BUS,103.9011262,1.3327881
71091,station,Blk 637,BUS,103.9036915,1.3307332
71099,station,Blk 311,BUS,103.9038338,1.3302336
71101,station,Blk 318,BUS,103.9028884,1.3282664
71109,station,Maha Bodhi School,BUS,103.9025843,1.3283439
71111,station,Blk 343,BUS,103.9005392,1.3266726
71119,station,Opposite Blk 343,BUS,103.9001548,1.3267652
71131,station,Automobile Megamart,BUS,103.900415,1.330507
71139,station,Blk 302,BUS,103.901509,1.3309942
71141,station,Blk 3023,BUS,103.897063,1.329117
71149,station,Blk 3024,BUS,103.897057,1.328924
71151,station,Blk 3021,BUS,103.8944747,1.3281466
71159,station,Blk 3026,BUS,103.8945591,1.3279033
71161,station,Blk 3019,BUS,103.892103,1.327308
71169,station,Aztech Building,BUS,103.8921154,1.3269988
71171,station,Blk 1022,BUS,103.892416,1.3350184
71179,station,Opposite Blk 1022,BUS,103.892382,1.334706
71181,station,Opposite Paya Lebar Air Base,BUS,103.8989007,1.3433479
71189,station,Paya Lebar Air Base,BUS,103.8992252,1.3448876
71191,station,After Defu Lane 12,BUS,103.898219,1.3413041
71201,station,Paya Ubi Industrial Park,BUS,103.897969,1.326102
71209,station,Opposite Paya Ubi Industrial Park,BUS,103.8972685,1.3260832
71211,station,Ubi 55,BUS,103.895305,1.3254735
71219,station,Ubi Techpark,BUS,103.895019,1.3255282
71221,station,Meiban Industrial Building,BUS,103.8933098,1.3263071
71229,station,Opposite Meiban Industrial Building,BUS,103.8932351,1.3262254
72011,station,Blk 322,BUS,103.9054137,1.3281636
72019,station,Eunos Mansion,BUS,103.9054952,1.328807
72021,station,Blk 646,BUS,103.9062151,1.3308746
72029,station,Opposite Blk 646,BUS,103.9066067,1.3308691
72031,station,Before Jalan Damai,BUS,103.9099302,1.3352203
72039,station,After Jalan Damai,BUS,103.909896,1.335472
72041,station,Opposite Blk 658,BUS,103.9075096,1.3346709
72049,station,Blk 658,BUS,103.907583,1.334919
72051,station,Kaki Bukit Industrial Estate,BUS,103.9041746,1.3334449
72059,station,Opposite Kaki Bukit Industrial Estate,BUS,103.9043565,1.3338019
72061,station,Blk 122,BUS,103.9098853,1.3317759
72069,station,Blk 121,BUS,103.9097945,1.3315443
72071,station,Blk 133,BUS,103.9117986,1.3321727
72079,station,Blk 609,BUS,103.9121539,1.3320857
72081,station,Opposite Blk 668,BUS,103.909582,1.3333689
72089,station,Blk 671A Carpark,BUS,103.9094058,1.3327893
73019,station,Before RSAF Roundabout,BUS,103.8994566,1.351986
73021,station,Lamp Post 223R12,BUS,103.9189084,1.3797721
73029,station,Opposite Lamp Post 223R10,BUS,103.918482,1.379842
73031,station,Lamp Post 223R22,BUS,103.9201303,1.3759954
73039,station,Opposite Lamp Post 223R21,BUS,103.9198119,1.376139
73041,station,Street Aero,BUS,103.8988406,1.3505294
73049,station,Air Force School,BUS,103.899197,1.3507457
74011,station,Opposite Lamp Post 223R29,BUS,103.9204632,1.3732439
74019,station,Lamp Post 223R27,BUS,103.9201481,1.3734871
74021,station,Tampines Industrial Avenue 4,BUS,103.9227679,1.3704079
74029,station,Opposite Tampines Industrial Avenue 4,BUS,103.9229019,1.3700645
74031,station,After Jalan Sam Kong Si,BUS,103.926484,1.3674864
74039,station,Before Jalan Sam Kong Si,BUS,103.9261323,1.3673645
74041,station,Opposite Golden Pagoda Temple,BUS,103.9297872,1.368472
74049,station,Golden Pagoda Temple,BUS,103.9300968,1.3684818
75009,station,Tampines Interchange,BUS,103.94356,1.3542582
75031,station,Opposite Springfield Secondary School,BUS,103.9294447,1.3508369
75039,station,Springfield Secondary School,BUS,103.9295949,1.3506955
75051,station,Opposite SAFRA Tampines,BUS,103.9401009,1.3450364
75059,station,SAFRA Tampines,BUS,103.9401745,1.3446664
75061,station,Opposite Bedok Reform Training Centre,BUS,103.9364907,1.3407408
75069,station,Bedok Reform Training Centre,BUS,103.936755,1.3407117
75071,station,Opposite Blk 819,BUS,103.936566,1.348924
75079,station,Blk 819,BUS,103.937109,1.348572
75081,station,Blk 831,BUS,103.9341754,1.3499138
75089,station,Blk 827,BUS,103.9339853,1.3497972
75099,station,Blk 897,BUS,103.9342707,1.3480835
75101,station,Blk 880,BUS,103.9315349,1.3510548
75109,station,Blk 888,BUS,103.9310832,1.3511042
75111,station,Blk 874A,BUS,103.9320489,1.3530174
75121,station,Opposite Darul Ghufran Mosque,BUS,103.9389478,1.355949
75129,station,Darul Ghufran Mosque,BUS,103.9393944,1.3556461
75131,station,Between Blks 701/702,BUS,103.9371162,1.3559181
75139,station,Blk 863,BUS,103.9361276,1.3556207
75141,station,Blk 730,BUS,103.9338027,1.3562328
75149,station,Blk 867A,BUS,103.9336759,1.3559581
75151,station,Opposite Blk 871A,BUS,103.9314621,1.3546318
75159,station,Blk 874,BUS,103.9314656,1.3540582
75161,station,Blk 855,BUS,103.934588,1.353278
75169,station,Opposite Blk 853,BUS,103.9344349,1.3532828
75201,station,Blk 835,BUS,103.9337313,1.3510756
75209,station,Blk 882A,BUS,103.9336198,1.3512721
75219,station,Blk 889,BUS,103.9321556,1.349687
75221,station,Opposite Temasek Polytechnic East G,BUS,103.935972,1.34569
75229,station,Temasek Polytechnic East G,BUS,103.936762,1.344969
75231,station,Opposite Temasek Polytechnic,BUS,103.9327024,1.3470177
75239,station,Temasek Polytechnic,BUS,103.9324993,1.3467406
75241,station,Opposite Temasek Polytechnic West G,BUS,103.9298452,1.3484218
75249,station,Temasek Polytechnic West G,BUS,103.9301444,1.3478999
75251,station,Opposite Tropica Condominium,BUS,103.9278058,1.3495193
75259,station,Tropica Condominium,BUS,103.9279689,1.3490983
75261,station,Between Blks 710/713,BUS,103.9379838,1.3579326
75269,station,Opposite Blks 710/713,BUS,103.9381569,1.3586245
75271,station,Blk 721,BUS,103.9360573,1.3602015
75279,station,Opposite Blk 721,BUS,103.9362141,1.360486
75281,station,Blk 742A,BUS,103.9335799,1.360187
75289,station,Opposite Blks 741/742,BUS,103.9332764,1.3604706
75291,station,After Tampines Avenue 9,BUS,103.930777,1.361749
75299,station,Before Tampines Avenue 9,BUS,103.9310401,1.3622208
75311,station,Tampines Dormitory,BUS,103.9307743,1.3669481
75319,station,Opposite Tampines Dormitory,BUS,103.9310487,1.366845
75329,station,Poi Ching Primary School,BUS,103.9362676,1.3576653
75339,station,Blk 734,BUS,103.9342365,1.3584148
75341,station,Opposite The Clearwater Condominium,BUS,103.9338123,1.338319
75349,station,The Clearwater Condominium,BUS,103.9339759,1.3380679
75351,station,Before Tampines Expressway,BUS,103.9305463,1.3732253
75359,station,After Tampines Expressway,BUS,103.9313783,1.3742412
75361,station,Before Tampines Industrial Avenue 5,BUS,103.930277,1.370873
75369,station,Opposite HNS Micro Siltronic,BUS,103.930585,1.370417
75371,station,After Tampines Avenue 5,BUS,103.93053,1.3590983
75379,station,Before Tampines Avenue 5,BUS,103.93099,1.3594301
76051,station,Tampines Stadium,BUS,103.9413776,1.3528024
76059,station,Opposite Tampines Stadium,BUS,103.9416617,1.3529614
76061,station,Blk 938,BUS,103.9418414,1.3482625
76069,station,Blk 147,BUS,103.942135,1.3485992
76071,station,Blk 141,BUS,103.945105,1.3480403
76079,station,Blk 101,BUS,103.9456268,1.3478746
76081,station,Opposite The Holy Trinity Church,BUS,103.9492905,1.3495213
76089,station,The Holy Trinity Church,BUS,103.9492282,1.3491283
76091,station,Blk 206,BUS,103.9527828,1.3507402
76099,station,Blk 285,BUS,103.9525945,1.3502693
76101,station,Tampines East Community Club,BUS,103.9547488,1.3530018
76109,station,Blk 302,BUS,103.9551477,1.3529754
76111,station,Blk 945,BUS,103.940157,1.351646
76119,station,Opposite Blk 945,BUS,103.940097,1.351863
76121,station,Opposite Saint Hilda's Secondary School,BUS,103.93817,1.3500333
76129,station,Saint Hilda's Secondary School,BUS,103.93792,1.3498821
76131,station,UOB Tampines Centre,BUS,103.9425513,1.3518253
76139,station,Opposite Century Square,BUS,103.943726,1.351619
76141,station,Tampines Station/Interchange,BUS,103.9460937,1.3536726
76149,station,Opposite Tampines Station/Interchange,BUS,103.9464034,1.3536354
76151,station,Blk 237,BUS,103.947251,1.3551566
76159,station,Opposite Blk 237,BUS,103.9470395,1.3553282
76161,station,Opposite Blk 248,BUS,103.9475568,1.3526322
76169,station,Blk 248,BUS,103.9474493,1.3524115
76171,station,Blk 266,BUS,103.9502552,1.3517171
76179,station,Opposite Blk 266,BUS,103.9507154,1.3517223
76181,station,Blk 216,BUS,103.953065,1.3538475
76189,station,Opposite Blk 216,BUS,103.9528426,1.3537124
76191,station,Opposite Tampines Regional Library,BUS,103.944745,1.3568765
76199,station,Before Tampines Regional Library,BUS,103.9453845,1.3565709
76201,station,Blk 423,BUS,103.9480334,1.3568963
76209,station,Blk 233,BUS,103.9474722,1.3565951
76211,station,Blk 449,BUS,103.951027,1.356721
76219,station,Blk 230E,BUS,103.951079,1.356433
76221,station,Opposite Blk 230,BUS,103.9531755,1.3564347
76229,station,Blk 229,BUS,103.9535279,1.3561249
76231,station,Tampines Junior College,BUS,103.9573852,1.3567035
76239,station,Opposite Tampines Junior College,BUS,103.9575337,1.3564472
76241,station,Blk 497D,BUS,103.9591797,1.3584515
76249,station,Blk 370,BUS,103.9594568,1.3583271
76251,station,Blk 487B,BUS,103.9581859,1.3596145
76259,station,Opposite Blk 487B,BUS,103.9583485,1.3595711
76261,station,Blk 489B,BUS,103.9574793,1.3615812
76269,station,Opposite Blk 489A,BUS,103.9573646,1.3619151
76271,station,Dunman Secondary School,BUS,103.9552094,1.3618507
76279,station,Blk 491C,BUS,103.9550988,1.3618504
76281,station,East View Primary School,BUS,103.938478,1.347622
76289,station,Opposite East View Primary School,BUS,103.938199,1.347166
76291,station,Opposite Blk 280,BUS,103.951188,1.348785
76301,station,Blk 283,BUS,103.9535596,1.3494506
76311,station,Opposite Tampines Junior College,BUS,103.9553463,1.3578697
76319,station,Tampines Junior College,BUS,103.9556097,1.3577269
76329,station,Blk 125,BUS,103.9499242,1.3464318
76339,station,Blk 121,BUS,103.9471801,1.3454896
76341,station,Blk 464,BUS,103.9553466,1.3598281
76349,station,Dunman Secondary School,BUS,103.9555713,1.3605001
76351,station,Blk 484,BUS,103.953021,1.362175
76359,station,Blk 493B,BUS,103.952234,1.362077
76361,station,Blk 430,BUS,103.950365,1.359894
76369,station,Blk 496F,BUS,103.95025,1.36021
76371,station,Blk 459,BUS,103.9542548,1.3584948
76389,station,Blk 442,BUS,103.952356,1.359294
76391,station,Blk 418,BUS,103.9475962,1.3584578
76399,station,Blk 417,BUS,103.9472782,1.3585824
76401,station,Blk 230B,BUS,103.9508157,1.3550334
76409,station,Blk 259,BUS,103.9508824,1.3547782
76411,station,Ngee Ann Secondary School,BUS,103.9575403,1.3538347
76419,station,Blk 307A,BUS,103.9563038,1.3536889
76421,station,Opposite Blk 331,BUS,103.9599096,1.3538393
76429,station,Blk 331,BUS,103.959597,1.353668
76439,station,Blk 351,BUS,103.9625774,1.3529422
76449,station,Blk 343,BUS,103.9611701,1.352065
76459,station,Blk 323,BUS,103.958796,1.3520567
76461,station,Eden Condominium,BUS,103.959889,1.356088
76469,station,East Spring Secondary School,BUS,103.959765,1.356294
77009,station,Pasir Ris Interchange,BUS,103.9497484,1.3740771
77011,station,Opposite Blk 515,BUS,103.9426797,1.3737538
77019,station,Blk 515,BUS,103.9435278,1.3737376
77021,station,Opposite Blk 571,BUS,103.9460192,1.3724435
77029,station,Blk 571,BUS,103.9460477,1.3727449
77031,station,After Pasir Ris Central,BUS,103.948383,1.3711671
77039,station,Before Pasir Ris Central,BUS,103.9482596,1.3716897
77041,station,Blk 541,BUS,103.9513295,1.3694218
77049,station,Pasir Ris Town Park,BUS,103.95152,1.3697009
77051,station,Blk 115,BUS,103.9551084,1.3691048
77059,station,Blk 425,BUS,103.9550889,1.3694268
77061,station,Ris Grandeur,BUS,103.9403494,1.373701
77069,station,Opposite Ris Grandeur,BUS,103.9408118,1.3741363
77071,station,Blk 633,BUS,103.9412987,1.3780725
77079,station,Elias Mall,BUS,103.941393,1.377236
77081,station,After Pasir Ris Drive 3,BUS,103.9426703,1.3802471
77089,station,Before Pasir Ris Drive 3,BUS,103.942659,1.3800618
77091,station,Before Pasir Ris Way,BUS,103.9453903,1.3804265
77099,station,Before Pasir Ris Avenue,BUS,103.9464037,1.3803937
77101,station,Before Pasir Ris Road,BUS,103.9482286,1.3806994
77109,station,After Pasir Ris Road,BUS,103.9482834,1.3804912
77111,station,Before Pasir Ris Way,BUS,103.9463762,1.3822014
77119,station,After Pasir Ris Way,BUS,103.9464977,1.3822851
77129,station,Opposite Unit 104,BUS,103.9437038,1.3839899
77131,station,Blk 502,BUS,103.946508,1.375572
77139,station,Blk 582,BUS,103.9465273,1.3751469
77141,station,Blk 519,BUS,103.9452732,1.3737799
77161,station,Blk 741,BUS,103.9365543,1.3774543
77169,station,Meridian Junior College,BUS,103.9363331,1.3769144
77171,station,Opposite Pasir Ris Town Park,BUS,103.9506765,1.3727684
77179,station,Pasir Ris Town Park,BUS,103.9508284,1.3725474
77181,station,Blk 638,BUS,103.9410676,1.3758921
77189,station,Blk 613,BUS,103.941246,1.3755563
77191,station,Blk 500A,BUS,103.9460489,1.3765079
77199,station,Opposite Blk 500A,BUS,103.945635,1.377056
77201,station,After Blk 601,BUS,103.9427229,1.3786347
77209,station,Opposite Blk 601,BUS,103.942699,1.3790459
77211,station,Blk 626,BUS,103.9409732,1.3799443
77219,station,Opposite Blk 626,BUS,103.940649,1.3805931
77221,station,Blk 651,BUS,103.9383127,1.3795462
77231,station,Meridian Junior College,BUS,103.9383739,1.3767513
77239,station,Blk 643,BUS,103.9379597,1.3773954
77241,station,Opposite Blk 640,BUS,103.9402558,1.3753111
77249,station,Blk 640,BUS,103.9398579,1.3760719
77251,station,Blk 713,BUS,103.9386622,1.3821981
77259,station,Opposite Blk 713,BUS,103.9385733,1.3826956
77261,station,Blk 717,BUS,103.9361963,1.3828408
77269,station,Opposite Blk 717,BUS,103.9357839,1.3828863
77271,station,After Pasir Ris Street 72,BUS,103.9349735,1.3806288
77279,station,After Pasir Ris Drive 1,BUS,103.9346675,1.3808297
77281,station,Blk 740,BUS,103.9361618,1.3783679
77289,station,Blk 738,BUS,103.9359524,1.3788982
77291,station,Blk 753,BUS,103.9348153,1.3773165
77301,station,Blk 778,BUS,103.9386247,1.3742275
77309,station,Opposite Blk 778,BUS,103.9387246,1.3743573
77311,station,Between Blks 771/772,BUS,103.9369485,1.3757642
77319,station,Opposite Blks 771/772,BUS,103.9375247,1.3755612
77321,station,After Pasir Ris Street 53,BUS,103.94831,1.373179
77329,station,Before Pasir Ris Street 53,BUS,103.948139,1.373263
77331,station,Blk 747A,BUS,103.9333911,1.3782482
77339,station,After Tampines Expressway,BUS,103.9327724,1.3780377
77341,station,Opposite Blk 569,BUS,103.9484857,1.3697074
77349,station,Blk 569,BUS,103.9487363,1.3700458
77351,station,Blk 562,BUS,103.9500556,1.3679483
77359,station,Blk 564,BUS,103.9500565,1.3680702
77361,station,Blk 555,BUS,103.9517284,1.3679973
77369,station,Opposite Blk 555,BUS,103.9516581,1.3683462
78049,station,Blk 612,BUS,103.941703,1.3746688
78051,station,Blk 197,BUS,103.9612513,1.3662962
78059,station,Blk 210,BUS,103.9611374,1.3667761
78061,station,Blk 104,BUS,103.9584875,1.3682262
78069,station,Blk 442,BUS,103.9581474,1.3687602
78071,station,Blk 446,BUS,103.9572029,1.3704398
78079,station,Blk 429,BUS,103.9569589,1.3700107
78081,station,Blk 467,BUS,103.9564318,1.3735615
78089,station,Blk 405,BUS,103.9561655,1.3736197
78091,station,Opposite Downtown East,BUS,103.9562788,1.3768357
78099,station,After Loyang Gardens,BUS,103.9571355,1.3775913
78101,station,Opposite Downtown East,BUS,103.9540628,1.3750813
78109,station,Downtown East,BUS,103.9539237,1.3753745
78111,station,Blk 479,BUS,103.9589328,1.375379
78119,station,Opposite Blk 479,BUS,103.9587576,1.3756961
78121,station,Between Blks 232/233,BUS,103.9620637,1.3748661
78129,station,Opposite Blk 233,BUS,103.9621352,1.3751656
78131,station,Pasir Ris Primary School,BUS,103.9637421,1.3730713
78139,station,Opposite Pasir Ris Primary School,BUS,103.9640329,1.3732546
78141,station,Greenview Secondary School,BUS,103.9637137,1.3700834
78149,station,Opposite Greenview Secondary School,BUS,103.9641777,1.3697265
78151,station,Blk 230,BUS,103.9608345,1.3723242
78159,station,Opposite Blk 230,BUS,103.9605783,1.3724874
78161,station,Blk 216,BUS,103.960566,1.3690587
78169,station,Opposite Blk 216,BUS,103.9602622,1.3690899
78171,station,Blk 108,BUS,103.9567923,1.3678464
78181,station,Before Blk 187,BUS,103.9590344,1.3648547
78191,station,After Blk 182,BUS,103.9617761,1.3649212
78201,station,Opposite Blk 242,BUS,103.962176,1.3712569
78209,station,Blk 242,BUS,103.9622936,1.3713813
78211,station,Blk 204,BUS,103.9626188,1.3678168
78219,station,Opposite Blk 204,BUS,103.963235,1.367257
78221,station,Blk 231A Carpark,BUS,103.9613152,1.3741387
78229,station,Blk 485,BUS,103.9610252,1.3740749
78231,station,Opposite Blk 482,BUS,103.9599054,1.3734543
78241,station,Between Blks 453/454,BUS,103.9577049,1.3721089
78251,station,Lighthouse,BUS,103.959524,1.3782566
78259,station,Opposite Lighthouse,BUS,103.9594888,1.3780792
78261,station,Unit 169,BUS,103.9607704,1.3786862
78269,station,Opposite Coastal View,BUS,103.9610256,1.378643
78271,station,Casa Pasir Ris,BUS,103.9635578,1.3792714
78279,station,Opposite Loyang Townhouse,BUS,103.9641946,1.3793695
80009,station,Lorong 1 Geylang Terminal,BUS,103.8718373,1.3107651
80011,station,Opposite Sri Manmatha K Temple,BUS,103.867373,1.309757
80029,station,After Kallang Road ERP Gantry,BUS,103.866996,1.309271
80031,station,Kallang Station,BUS,103.8714248,1.3112015
80039,station,Opposite Lorong 1 Geylang Terminal,BUS,103.871395,1.3099424
80049,station,After Sims Way,BUS,103.8734793,1.3106919
80051,station,After Lorong 1 Geylang,BUS,103.873367,1.312598
80069,station,Opposite Mohd Salleh Mosque,BUS,103.876689,1.312035
80071,station,Yi Xiu Factory Building,BUS,103.87674,1.313919
80089,station,Before Lorong 18 Geylang,BUS,103.8807482,1.3127628
80091,station,Before Lorong 23 Geylang,BUS,103.881007,1.314861
80101,station,Opposite Blk 2C,BUS,103.8713795,1.3129273
80109,station,Between Blks 2B/2C,BUS,103.8714927,1.3132285
80111,station,Before Geylang Road,BUS,103.8755906,1.3099933
80119,station,After Geylang Road,BUS,103.8759922,1.3100714
80141,station,Opposite Mountbatten Voc School,BUS,103.880042,1.307106
80149,station,Mountbatten Voc School,BUS,103.87978,1.307456
80151,station,Opposite Suntec City,BUS,103.8566909,1.2947201
80159,station,Suntec City,BUS,103.8579198,1.2959305
80161,station,The Concourse,BUS,103.8624921,1.300294
80169,station,Nicoll Highway Station,BUS,103.8631259,1.30021
80171,station,Carpark F,BUS,103.8771577,1.3007188
80179,station,Opposite Carpark F,BUS,103.8774018,1.3005964
80181,station,Kallang Squash Centre,BUS,103.8806997,1.3054874
80189,station,Opposite Kallang Squash Centre,BUS,103.881138,1.304723
80191,station,Opposite Singapore Indoor Stadium,BUS,103.8758811,1.3007741
80199,station,Singapore Indoor Stadium,BUS,103.8755857,1.300635
80211,station,People's Association,BUS,103.8743923,1.306973
80219,station,National Stadium,BUS,103.8737204,1.3066431
80229,station,Blk 45,BUS,103.8781013,1.3172932
80231,station,Blk 59,BUS,103.8797273,1.3202218
80239,station,Opposite Blk 59,BUS,103.880491,1.3184538
80249,station,Blk 49 Market/Food Centre,BUS,103.879855,1.317011
80251,station,Association Building,BUS,103.879902,1.310066
80259,station,After Chen Li Presby Church,BUS,103.8798824,1.3098933
80269,station,Before Sims Avenue,BUS,103.878248,1.315142
80279,station,Blk 2,BUS,103.8832648,1.3053927
80289,station,Sims Place Terminal,BUS,103.879497,1.316051
80291,station,Blk 82,BUS,103.8722892,1.3195484
80299,station,Opposite Blk 82,BUS,103.8719746,1.3195707
80301,station,Before Blk 19,BUS,103.8735022,1.3163555
80309,station,After Geylang West Community Club,BUS,103.8729664,1.3172881
80311,station,Blk 3B,BUS,103.872682,1.3145298
80319,station,Geylang West Community Club,BUS,103.8726912,1.3149116
81011,station,Aljunied Station,BUS,103.88359,1.315337
81029,station,After Lorong 28 Geylang,BUS,103.8850201,1.3136302
81031,station,Blk 134,BUS,103.8873929,1.3160571
81049,station,After Lorong 34 Geylang,BUS,103.8872045,1.3140218
81051,station,Sims Ville,BUS,103.890315,1.316588
81069,station,Opposite Lorong 39 Geylang,BUS,103.8909095,1.3147656
81081,station,Opposite Aljunied Station,BUS,103.8816466,1.3162131
81089,station,Aljunied Station,BUS,103.8819293,1.3162671
81091,station,Blk 60,BUS,103.8816908,1.3191855
81099,station,Blk 102,BUS,103.8819847,1.3198572
81101,station,CISCO Centre,BUS,103.8915393,1.3210921
81109,station,Opposite CISCO Centre,BUS,103.8911674,1.3209335
81111,station,Paya Lebar Station,BUS,103.8921644,1.3185242
81119,station,Opposite Paya Lebar Station,BUS,103.891701,1.3184219
81129,station,Before Geylang Fire Station,BUS,103.892194,1.3163353
81131,station,Opposite Grandlink Square,BUS,103.8921971,1.3142779
81139,station,Grandlink Square,BUS,103.8919556,1.3144214
81141,station,Versailles Condominium,BUS,103.890352,1.312071
81149,station,The Sunny Spring Condominium,BUS,103.8905732,1.3123292
81151,station,Kong Hwa School,BUS,103.8878504,1.3115707
81159,station,Opposite Kong Hwa School,BUS,103.8872629,1.3116435
81161,station,Before Singapore Badminton Association,BUS,103.883104,1.3105273
81169,station,After Singapore Badminton Association,BUS,103.883094,1.3107283
81171,station,Blk 39,BUS,103.8850352,1.3074779
81179,station,Blk 22,BUS,103.8850302,1.3072536
81181,station,Blk 99,BUS,103.888461,1.308452
81189,station,Blk 62,BUS,103.8885963,1.3082181
81191,station,Opposite Northlight School,BUS,103.890806,1.308971
81199,station,Northlight School,BUS,103.8905818,1.3086306
81201,station,Opposite Geylang Methodist Secondary School,BUS,103.883071,1.318638
81209,station,Geylang Methodist Primary School,BUS,103.8841431,1.318445
81211,station,Geylang Polyclinic,BUS,103.886678,1.319043
81219,station,Opposite Geylang Polyclinic,BUS,103.886658,1.318827
81221,station,Folec Tech Centre,BUS,103.8900806,1.3197316
81229,station,Opposite Folec Tech Centre,BUS,103.890138,1.319498
81231,station,Opposite SCN Centre,BUS,103.881902,1.313896
82009,station,Eunos Interchange,BUS,103.901943,1.3193937
82011,station,After Tanjong Katong Complex,BUS,103.8948543,1.3173657
82029,station,Blk 14 Market/Food Centre,BUS,103.8955941,1.3156853
82032,station,Blk 416,BUS,103.8974959,1.317811
82033,station,Blk 414,BUS,103.8983621,1.3179753
82049,station,Joo Chiat Complex,BUS,103.8989206,1.3163362
82051,station,Tanjong Katong South Park/Garden,BUS,103.8973457,1.3007829
82059,station,One Amber,BUS,103.8974818,1.3012595
82061,station,Eunos Station,BUS,103.9023684,1.3187937
82069,station,After GE Life Centre,BUS,103.9029755,1.3170938
82071,station,Opposite Tanjong Katong Girls' School,BUS,103.8954115,1.3072181
82079,station,Tanjong Katong Girls' School,BUS,103.8951842,1.3080463
82081,station,After Dunman Road,BUS,103.894162,1.310548
82089,station,Shell Kiosk,BUS,103.8942665,1.3105863
82091,station,After Queen Of Peace Church,BUS,103.894141,1.312663
82099,station,CDAC Building,BUS,103.8943168,1.312833
82109,station,City Plaza,BUS,103.8932933,1.3151839
82111,station,Opposite Tanjong Katong Complex,BUS,103.8938333,1.316096
82119,station,Tanjong Katong Complex,BUS,103.8940837,1.3161765
82121,station,Dunman View,BUS,103.896686,1.309627
82129,station,Tanjong Katong Secondary School,BUS,103.89658,1.309454
82131,station,Opposite Maranatha Hall,BUS,103.90033,1.309544
82139,station,Maranatha Hall,BUS,103.899384,1.309397
82141,station,After Koon Seng Road,BUS,103.9024812,1.3108979
82149,station,Before Koon Seng Road,BUS,103.90134,1.310878
82151,station,Before Joo Chiat Place,BUS,103.9009287,1.3129573
82159,station,After Tembeling Road,BUS,103.900515,1.3132688
82171,station,Before Mangis Road,BUS,103.9030849,1.3137965
82179,station,Joo Chiat Court,BUS,103.903844,1.313843
82181,station,Flora East,BUS,103.905838,1.314217
82221,station,After Changi Road,BUS,103.8991571,1.3169116
82229,station,Kampung Ubi Community Club,BUS,103.90053,1.3175316
82231,station,Opposite City Plaza,BUS,103.8931882,1.3140244
83011,station,Casa Sarina,BUS,103.9072796,1.319686
83029,station,Before Jamiyah Home,BUS,103.9065548,1.3177858
83031,station,Opposite Hong San Si Temple,BUS,103.910038,1.320271
83049,station,Before Lorong 110 Changi,BUS,103.9101941,1.3185312
83059,station,Mjd Kassim,BUS,103.912422,1.3189547
83062,station,Kembangan Station,BUS,103.9133188,1.3209574
83063,station,The Buddhist Union,BUS,103.9147857,1.3212502
83079,station,Before Siglap Plain,BUS,103.9150856,1.3197431
83081,station,Opposite Perpetual Succour Church,BUS,103.9173817,1.3213743
83099,station,After Perpetual Succour Church,BUS,103.918069,1.3207961
83101,station,Eunos Station,BUS,103.9049314,1.3206269
83109,station,Opposite Eunos Station,BUS,103.9053121,1.3211871
83111,station,Blk 17,BUS,103.9052677,1.3234681
83119,station,Opposite Blk 16,BUS,103.9055702,1.3231107
83121,station,Before Lorong K Telok Kurau,BUS,103.9106538,1.3126258
83129,station,After Ji Xiang Court,BUS,103.9106109,1.3130442
83131,station,After Lorong H Telok Kurau,BUS,103.9090697,1.3162367
83139,station,After Joo Chiat Place,BUS,103.9099717,1.3145096
83141,station,Telok Kurau Secondary School,BUS,103.9084451,1.3176514
83149,station,Telok Kurau Court,BUS,103.9087402,1.3174656
83151,station,East Shore Hospital,BUS,103.909142,1.31485
83159,station,Opposite East Shore Hospital,BUS,103.9093966,1.3147901
83169,station,Before Still Road,BUS,103.9069155,1.3143182
83171,station,Before Roseburn Avenue,BUS,103.9189886,1.314682
83179,station,After Siglap Drive,BUS,103.9192357,1.3145837
83181,station,After Bethesda Frankel Church,BUS,103.9175118,1.3165751
83189,station,Before Bethesda Frankel Church,BUS,103.917487,1.316852
83191,station,Before Frankel Drive,BUS,103.9159083,1.3171901
83199,station,After Frankel Drive,BUS,103.916242,1.317363
83201,station,Before Frankel Terrace,BUS,103.914454,1.318577
83209,station,After Frankel Terrace,BUS,103.914569,1.318696
83219,station,Before Frankel Avenue,BUS,103.9191581,1.3159161
83229,station,Before Carlton Avenue,BUS,103.9208334,1.3166143
83231,station,Before Siglap Drive,BUS,103.922195,1.3172258
83239,station,Opposite Cheviot Hill,BUS,103.922466,1.3169553
83249,station,Flamingo Valley,BUS,103.921691,1.3178831
83251,station,Before Jalan Khairuddin,BUS,103.9219889,1.3192278
83261,station,Opera Estate Primary School,BUS,103.9242569,1.3190529
83269,station,Opposite Opera Estate Primary School,BUS,103.9230121,1.3190307
83271,station,After Swan Lake Avenue,BUS,103.9259113,1.3192931
83279,station,After Carmen Street,BUS,103.9250113,1.3188827
83281,station,Before Tosca Street,BUS,103.9270175,1.31965
83291,station,Flora East,BUS,103.905897,1.3147679
83299,station,After Lorong G Telok Kurau,BUS,103.9058832,1.3157198
83301,station,After East Coast Road,BUS,103.908175,1.30889
83309,station,After Still Lane,BUS,103.9080698,1.3104235
